URL,name,price,ingredients
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Hiskin-Crazy-Hair-odzywka-do-wlosow-emolientowa-Banan-250-ml,379166,13183","HISKIN CRAZY HAIR, odżywka do włosów, emolientowa, Banan, 250 ml",23.99,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Gluconolactone, Aroma, Helianthus Annuus Seed Oil, Persea Gratissima Oil, Prunus Amygdalus Dulcis Oil, Butyrospermum Parkii Butter, Glycerin, Spondias Mombin Pulp Extract, Mangifera Indica (Mango) Pulp Extract, Musa Sapientum Pulp Extract, Hydrolyzed Gardenia Florida Extract, Calcium Gluconate, Glyceryl Stearate SE, Maltodextrin, Isopropyl Alcohol, Quaternium-80, Citric Acid, Propylene Glycol, Sodium Benzoate, Potassium Sorbate."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Petal-Fresh-Pure-odzywka-do-wlosow-blask-355-ml,221765,13183","PETAL FRESH PURE, odżywka do włosów, blask, 355 ml",23.99,"Aqua (Water), Glycerin (Derived from Vegetable Oil), Caprylic/Capric Triglyceride (Derived from Coconut), Behenyl Alcohol (Derived from Coconut Oil), Cetearyl Alcohol (Derived from Coconut Oil), Hydroxypropyl Methylcellulose (Derived from Cotton Fiber), *Olea Europaea (Olive) Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate (Vitamin E), Panthenol (Vitamin B5), *Aloe Barbadensis (Aloe Vera) Leaf Juice, *Citrus Aurantium Dulcis (Orange) Fruit Extract, *Citrus Medica Limonium (Lemon) Fruit Extract, *Citrus Grandis (Grapefruit) Leaf Extract, *Citrus Nobilis (Mandarin Orange) Fruit Extract, *Salvia Officinalis (Sage) Leaf Extract, Orbignya Oleifera (Babassu) Seed Oil, *Tussilago Farfara (Coltsfoot), Flower Extract, *Archillea Millefolium (Yarrow) Extract, *Equisetum Arvense (Horsetail) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Althaea Officinalis (Marshmallow) Root Extract, *Chamomilla Recutita (Chamomile) Flower Extract, *Mellisa Officinalis (Lemon Balm) Leaf Extract, *Thymus Vulgaris (Thyme) Extract, Dehydroacetic Acid (Derived from Cane Sugar), Ethylhexylglycerin (Derived from Vegetable Oil) **Fragrance. *Certified Organic Ingredients **Natural Fragrance with Essential Oils"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Syoss-Intense-Plex-odzywka-do-wlosow-mocno-zniszczonych-intensywna-250-ml,2076895,13183","SYOSS, Intense Plex , odżywka do włosów, mocno zniszczonych, intensywna, 250 ml",22.99,"Aqua (Water, Eau), Cetearyl Alcohol, Isopropyl Myristate, Behentrimonium Chloride, Hydrolyzed Keratin, Magnesium Chloride, Magnesium Citrate, Amodimethicone/Morpholinomethyl Silsesquioxane Copolymer, Distearoylethyl Hydroxyethylmonium Methosulfate, Stearamidopropyl Dimethylamine, Cetyl Palmitate, Dimethicone, Lactic Acid, Parfum (Fragrance), Isopropyl Alcohol, Cetrimonium Chloride, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Sodium Hydroxide, Benzyl Salicylate, Hexyl Cinnamal, Citronellol, Tetramethyl Acetyloctahydronaphthalenes, Trideceth-5, Phenoxyethanol."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/ICE-Professional-Repair-My-Hair-odzywka-do-wlosow-250-ml,381597,13183","ICE PROFESSIONAL, Repair My Hair , odżywka do włosów, 250 ml",35.99,"Aqua, Cetearyl Alcohol, Bis-Cetearyl Amodimethicone, Cocos Nucifera Oil, Quaternium-91, Cetrimonium Methosulfate, Phenyl Trimethicone, Cetrimonium Chloride, Hydrolyzed Vegetable Protein, Hydrolyzed Wheat Protein, Pinus Sibirica Seed Oilwh, Novosieversia Glacialis Extractwh, Leontopodium Alpinum Flower/Leaf Extract*, Sodium Pca, Juniperus Sibirica Needle Extractwh, Pinus Sibirica Needle Extractwh, Rosa Canina Fruit Oil*, Betula Alba Leaf Extract*, Hydroxyethylcellulose, Guar Hydroxypropyltrimonium Chloride, Benzyl Alcohol, Benzoic Acid, Sorbic Acid, Citric Acid, Parfum, Benzyl Salicylate, Coumarin, Hydroxycitronellal, Linalool."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Hiskin-Crazy-Hair-odzywka-do-wlosow-humektantowa-Guma-Balonowa-250-ml,379167,13183","HISKIN CRAZY HAIR, odżywka do włosów, humektantowa, Guma Balonowa, 250 ml",23.99,"Aqua, Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Propanediol, Gluconolactone, Rosa Damascena Flower Water, Aloe Barbadensis Leaf Juice, Urea, Trehalose, Hydrolyzed Gardenia Florida Extract, Calcium Gluconate, Glyceryl Stearate SE, Maltodextrin, Isopropyl Alcohol, Quaternium-80, Citric Acid, Sodium Benzoate, Potassium Sorbate, Parfum"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Hiskin-Crazy-Hair-odzywka-do-wlosow-proteinowa-Czekolada-250-ml,379165,13183","HISKIN CRAZY HAIR, odżywka do włosów, proteinowa, Czekolada, 250 ml",23.99,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Gluconolactone, Hydrolyzed Rice Protein, Hydrolyzed Corn Protein, Hydrolyzed Wheat Gluten, Guar Hydroxypropyltrimonium Chloride, Zea Mays Starch, Polyquaternium-7, Quaternium-80, Arginine, Calcium Gluconate, Caprylyl Glycol, Glyceryl Stearate SE, Isopropyl Alcohol, Phenethyl Alcohol, Citric Acid, Sodium Benzoate, Potassium Sorbate, Parfum, CI 77491, CI 77492, CI 77499."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/John-Frieda-PROfiller-spray-do-wlosow-zageszczajacy-150-ml,2076923,13183","JOHN FRIEDA, PROfiller+ , spray do włosów, zagęszczający, 150 ml",48.99,"Aqua, Alcohol Denat., Polyquaternium 16, Polysorbate 20, Polyquaternium-68, Parfum, Panthenol, Ethylhexylglycerin, Cetrimonium Chloride, Hydrolyzed Rice Protein, Glycerin, Alcohol, Lecithin, Tocopherol, Caffeine, Hyaluronic Acid, Tocopheryl Acetate, Biotin, Phenoxyethanol, Sodium Benzoate, Alpha-Isomethyl Ionone, Benzyl Salicylate, Geraniol, Hexyl Cinnamal, Limonene, Linalool.Ingredients:"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Tolpa-Green-Wzmacnianie-odzywka-do-wlosow-wzmacniajaca-wlosy-oslabione-150-ml,219804,13183","TOŁPA, Green Wzmacnianie., odżywka do włosów wzmacniająca, włosy osłabione, 150 ml",14.49,"Aqua, Cetearyl Alcohol, Persea Gratissima Oil, Hydroxypropyl Starch, Phosphate, Coco-Caprylate, Betaine, Creatine, Behentrimonium Chloride, Cannabis Sativa Seed Oil, Olus Oil, Tocopherol, Peat Extract, Hydroxypropyl Guar, Hydroxypropyltrimonium Chloride, Lactic Acid, Isopropyl Alcohol, Parfum, Methylpropanediol, Benzoic Acid, Caprylyl Glycol, Triethyl Citrate, Glyceryl Caprylate."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Petal-Fresh-Pure-odzywka-do-wlosow-pielegnujaca-skore-glowy-355-ml,221783,13183","PETAL FRESH PURE, odżywka do włosów, pielęgnująca skórę głowy, 355 ml",23.99,"Aqua (Water), Glycerin (Derived from Vegetable Oil), Caprylic/Capric Triglyceride (Derived from Coconut), Behenyl Alcohol (Derived from Coconut Oil), Cetearyl Alcohol (Derived form Coconut Oil), Cetyl Alcohol (Derived form Coconut Oil), Stearyl Alcohol (Derived from Coconut Oil), Hydroxypropyl Methylcellulose (Derived from Cotton Fiber), *Olea Europaea (Olive) Fruit Oil, Helianthus Annus (Sunflower) Seed Oil, Tocopheryl Acetate (Vitamin E), Panthenol (Vitamin B5), *Melaleuca Alternifolia (Tea Tree) Flower/Leaf/Stem Extract, *Salvia Officinalis (Sage) Leaf Extract, Orbignya Oleifera (Babassu) Seed Oil, *Tussilago Farfara (Coltsfoot) Flower Extract, *Achillea Millefolium (Yarrow) Extract, *Equisetum Arvense (Horsetail) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Althaea Officinalis (Marshmallow) Root Extract, *Chamomilla Recutita (Chamomile) Flower Extract, *Melissa Officinalis (Lemon Balm) Leaf Extract, *Thymus Vulgaris (Thyme) Extract, Dehydroacetic Acid (Derived from Cane Sugar), Ethylhexylglycerin (Derived from Vegetable Oil), **Fragrance. *Certyfikowane organiczne składniki.**Zawiera naturalne kompozycje zapachowe."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Mysterium-odzywka-do-wlosow-lamelarna-wygladzajaca-z-biofermentem-postbiotycznym-300-ml,2099250,13183","MYSTERIUM, odżywka do włosów, lamelarna, wygładzająca z biofermentem postbiotycznym, 300 ml",24.99,"Aqua, Cetearyl Alcohol, Cetrimonium Chloride, Dipalmitoylethyl Hydroxyethylmonium Methosulfate, Lactobacillus/Streptococcus Thermophillus/Yarrowia/Equisetum Arvense Leaf/Aloe Barbadensis Leaf Juice/Polygonum aviculare/Ferment Filtrate, Parfum, Glycine, Alanine, Serine, Triticum Vulgare Sprout Extract, Sodium PCA, Sodium Lactate, Arginine, Silicone Quaternium-8, Polysillcone-29, Cocodimonium Hydroxypropyl Silk Amino Acids, Nigella Sativa Seed Oil, Bambusa Vulgaris Sap Extract, Triethylene Glycol, Propylene Glycol, Sodium Hydroxide, Magnesium Chloride, Valine, Proline, Threonine, Phenoxyethanol, Pentaerythrityl Tetra-di-t-butyl, Hydroxyhydrocinnamate, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Isoleucine, Histidine, Phenylalamine, Ethylhexyglycerin, Tetrasoidum Glutamate Diacetate, Benzyl Alcohol, Limonene, Linalool, Aspartic Acid, PCA, Magnesium Nitrate, Dipropylene Glycol, Citric Acid, Sodium Benzoate, Potassium Sorbate, Methylchlorolsothizolionone, Methylisothiazolinone."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Syoss-Intense-Keratin-odzywka-do-wlosow-delikatnych-i-lamliwych-440-ml,193028,13183","SYOSS, Intense Keratin , odżywka do włosów delikatnych i łamliwych, 440 ml",21.99,"Aqua (Water, Eau), Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Cetyl Esters, Hydrolyzed Keratin, Isopropyl Myristate, Isopropyl Alcohol, Parfum (Fragrance), Dimethicone, Citric Acid, Amodimethicone, Sodium Benzoate, Tetramethyl Acetyloctahydronaphthalenes, Trideceth-10, Sodium Hydroxide, Linalool, Linalyl Acetate, Acetyl Cedrene, Phenoxyethanol."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/John-Frieda-Frizz-Ease-Miraculous-Recovery-odzywka-do-wlosow-zniszczonych-250-ml,236311,13183","JOHN FRIEDA, Frizz Ease Miraculous Recovery, odżywka do włosów zniszczonych, 250 ml",37.99,"Aqua, Cetearyl Alcohol, Glycerin, Erythritol, Dimathicone, Behentrimonium Chloride, Dipropylene Glycol, Dicetyldimonium Chloride, Bis-Hydroxy/Methoxy Amodimethicone, Parfum, Behenyl Alcohol, Propylene Glycol, PEG-14M, Disodium EDTA, Glycine, Hydrolyzed Silk, Methylchloroisothiazolinone, Methylisothiazolinone, Linalool, Limonene."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Petal-Fresh-Pure-odzywka-do-wlosow-wzmocnienie-355-ml,323248,13183","PETAL FRESH PURE, odżywka do włosów, wzmocnienie, 355 ml",23.99,"Aqua (Water), Caprylic/Capric Triglyceride (Derived from Coconut Oil), Glycerin (Derived from Vegetable Oil), Behenyl Alcohol (Derived from Coconut Oil), Cetearyl Alcohol (Derived from Coconut Oil), Cetyl Alcohol (Derived from Coconut Oil), Stearyl Alcohol (Derived from Coconut Oil), Hydroxypropyl Methylcellulose (Derived from Cotton Fiber), *Olea Europaea (Olive) Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate (Vitamin E), Panthenol (Vitamin B5), *Macrocystis Pyrifera (Kelp) Extract, Fucus Vesiculosus (Bladderwarck Seaweed) Extract, Argania Spinosa (Argan) Kernel Oil, *Salvia Officinalis (Sage) Leaf Extract, Orbignya Oleifera (Babassu) Seed Oil, *Tussilago Farfara (Coltsfoot) Flower Extract, *Achillea Millefolium (Yarrow) Extract, *Equisetum Arvense (Horsetail) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Althaea Officinalis (Marshmallow) Root Extract, *Chamomilla Recutita (Chamomile) Flower Extract, *Melissa Officinalis (Lemon Balm) Leaf Extract, *Thymus Vulgaris (Thyme) Extract, Dehydroacetic Acid (Derived from Cane Sugar), Ethylhexylglycerin (Derived from Vegetable Oil), **Fragrance. *Certified Organic Ingredients. **Natural Fragrance with Essential Oils."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Syoss-Intense-Color-odzywka-do-wlosow-farbowanych-i-rozjasnianych-250-ml,390310,13183","SYOSS, Intense Color , odżywka do włosów farbowanych i rozjaśnianych, 250 ml",22.99,"Aqua (Water, Eau), Cetearyl Alcohol, Isopropyl Myristate, Behentrimonium Chloride, Hydrolyzed Keratin, Sodium PCA, Distearoylethyl Hydroxyethylmonium Methosulfate, Stearamidopropyl Dimethylamine, Cetyl Palmitate, Dimethicone, Lactic Acid, Parfum (Fragrance), Isopropyl Alcohol, Cetrimonium Chloride, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Sodium Hydroxide, Benzyl Salicylate, Hexyl Cinnamal, Citronellol, Tetramethyl Acetyloctahydronaphthalenes, Limonene."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Miya-Cosmetics-Scalp-More-Smooth-odzywka-do-wlosow-regenerujaca-z-ceramidami-200-ml,2082942,13183","MIYA COSMETICS, Scalp & More Smooth, odżywka do włosów, regenerująca, z ceramidami, 200 ml",29.99,"Aqua*, Hydroxypropyl Starch Phosphate*, Cetearyl Alcohol*, Coco-Caprylate*, Behentrimonium Chloride*, Parfum, Persea Gratissima Oil*, Ceramide NP*, Olive Glycerides*, Butyrospermum Parkii Butter*, Lactic Acid*, Citric Acid*, Tocopherol*, Dicaprylyl Ether*, Decyl Glucoside*, Glyceryl Oleate*, Sodium Phytate*, Isopropyl Alcohol, Caprylyl Glycol, Methylpropanediol, Benzoic Acid, Hexamethylindanopyran, Benzyl Salicylate, Tetramethyl Acetyloctahydronaphthalenes, Linalyl Acetate, Vanillin, Benzyl Alcohol, Limonene, Linalool *składnik pochodzenia naturalnego"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Hairmate-Mermaid-krem-do-wlosow-ulatwiajacy-rozczesywanie-150-ml,420370,13183","HAIRMATE, Mermaid , krem do włosów ułatwiający rozczesywanie, 150 ml",39.99,"Aqua, Cetearyl Alcohol, Propylene Glycol, Caprylic/Capric Triglyceride, Brassicyl Valinate Esylate, Butyrospermum Parkii Butter, Hydroxypropyltrimonium Hydrolyzed Corn Starch, Panthenol, Hydrolyzed Corn Protein, Guar Hydroxypropyltrimonium Chloride, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Bertholletia Excelsa Seed Oil, Moringa Oil/Hydrogenated Moringa Oil Esters, Tocopherol, Leuconostoc/Radish Root Ferment Filtrate, Calcium Gluconate, Citric Acid, Phenoxyethanol, Ethylhexylglycerin, Parfum, Tetramethyl Acetyloctahydronaphthalenes, Vanillin, Hexamethylindanopyran."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Vis-Plantis-Pharma-Care-odzywka-do-wlosow-przetluszczajacych-sie-Mieta-Cynk-300-ml,2072917,13183","VIS PLANTIS, Pharma Care , odżywka do włosów, przetłuszczających się, Mięta + Cynk, 300 ml",23.99,"Aqua , Cetearyl Alcohol, Behenamidopropyl Dimethylamine, Glycerin, Mentha Piperita Leaf Extract, Inulin, Zinc Sulfate, Isopropyl Palmitate, Cetrimonium Chloride, Lactic Acid, Parfum, Sodium Benzoate, Potassium Sorbate"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/John-Frieda-Sheer-Blonde-Violet-Crush-odzywka-do-wlosow-blond-250-ml,139012,13183","JOHN FRIEDA, Sheer Blonde Violet Crush, odżywka do włosów blond, 250 ml",37.99,"Water, Glycerin, Cetearyl Alcohol, Dimethicone, Behentrimonium Chloride, Dipropylene Glycol, Fragrance, Dimethiconol, PEG-14M, Amodimethicone, Disodium EDTA, Sodium Hydroxide, Glycine, Trideceth-12, Benzophenone-4, Malic Acid, Ethylhexyl Methoxycinnamate, Cetrimonium Chloride, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Pentylene Glycol, Bisabolol, Propylene Glycol, Benzoic Acid, Ext. Violet 2."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Vis-Plantis-Pharma-Care-odzywka-do-wlosow-wypadajacych-Lopian-wiekszy-Biotyna-300-ml,2072916,13183","VIS PLANTIS, Pharma Care , odżywka do włosów, wypadających, Łopian większy + Biotyna, 300 ml",23.99,"Aqua , Cetearyl Alcohol, Glycerin, Behenamidopropyl Dimethylamine, Lactic Acid, Isopropyl Palmitate, Ricinus Communis Seed Oil, Arctium Lappa Root Extract, Biotin, Inulin, Cetrimonium Chloride, Niacinamide, Parfum, Sodium Benzoate, Potassium Sorbate, Limonene, Linalool"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Alterna-Caviar-Anti-Aging-odzywka-do-wlosow-zwiekszajaca-objetosc-1-l,2101204,13183","ALTERNA, Caviar Anti-Aging, odżywka do włosów, zwiększająca objętość, 1 l",489.99,"Aqua/Water/Eau, Cetearyl Alcohol, Stearamidopropyl Dimethylamine, Glycerin, Dimethicone, Cetrimonium Chloride, Phospholipids, PEG-40 Castor Oil, Stearalkonium Chloride, Citric Acid, Phenoxyethanol, Parfum/Fragrance, Polyimide-1, Glycine Soja Oil, Panthenol, Hydroxyethylcellulose, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Ethylhexylglycerin, Sodium Nitrate, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Sodium Chloride, Glyoxal, Sodium Hydroxide, Tocopherol, Potassium Sorbate, Disodium EDTA, Helianthus Annuus Seed Oil, Ascorbic Acid, Biotin, Linum Usitatissimum Seed Oil, Polysilicone-15, Tocopheryl Acetate, Butyrospermum Parkii Butter, Butylene Glycol, Macrocystis Pyrifera Extract, Keratin, Hydrolyzed Keratin, Caviar Extract, Alaria Esculenta Extract, Saccharomyces/Magnesium Ferment, Superoxide Dismutase, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Miya-Cosmetics-Scalp-More-Repair-odzywka-do-wlosow-odbudowujaca-z-peptydami-200-ml,2082941,13183","MIYA COSMETICS, Scalp & More Repair, odżywka do włosów, odbudowująca, z peptydami, 200 ml",29.99,"Aqua*, Hydroxypropyl Starch Phosphate*, Cetearyl Alcohol*, Coco-Caprylate*, Behentrimonium Chloride*, Prunus Amygdalus Dulcis Oil*, Rice Amino Acids*, Palmitoyl Tripeptide-5, Proline, Trehalose*, Spirulina Platensis Extract*, Hydrolyzed Adansonia Digitata Seed Extract*, Hydrolyzed Soy Protein*, Glycerin*, Tocopherol*, Parfum, Polyquaternium-6, Sodium Phytate*, Caprylyl Glycol, Sodium Citrate*, Isopropyl Alcohol, Methylpropanediol, Sodium Benzoate, Benzoic Acid, Citrus Aurantium Peel Oil, Limonene, Coumarin, Linalyl Acetate *składnik pochodzenia naturalnego"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Syoss-Intense-Color-odzywka-do-wlosow-farbowanych-i-rozjasnianych-440-ml,79933,13183","SYOSS, Intense Color , odżywka do włosów farbowanych i rozjaśnianych, 440 ml",21.99,"Aqua (Water, Eau), Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Cetyl Esters, Hydrolyzed Keratin, Sodium PCA, Isopropyl Myristate, Isopropyl Alcohol, Parfum (Fragrance), Dimethicone, Citric Acid, Amodimethicone, Sodium Benzoate, Sodium Hydroxide, Trideceth-10, Benzyl Salicylate, Hexyl Cinnamal, Citronellol, Tetramethyl Acetyloctahydronaphthalenes, Limonene, Phenoxyethanol."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/ICE-Professional-Tame-My-Hair-odzywka-do-wlosow-250-ml,381596,13183","ICE PROFESSIONAL, Tame My Hair , odżywka do włosów, 250 ml",35.99,"Aqua, Cetearyl Alcohol, Phenyl Trimethicone, Cocos Nucifera Oil, Dipropylene Glycol, Polysilicone-29, Phospholipids, Sphingolipids, Pinus Sibirica Seed Oilwh, Hippophae Rhamnoides Fruit Oil*, Helianthus Annuus Seed Oil*, Rubus Chamaemorus Fruit Extract, Linum Usitatissimum Seed Oil*, Amaranthus Spinosus Seed Oil*, Rosa Canina Fruit Oil*, Cetrimonium Chloride, Behentrimonium Chloride, Corispermum Sibiricum Flower/Leaf/Stem Extractwh, Rosa Davurica Leaf Extractwh, Guar Hydroxypropyltrimonium Chloride, Lauryl Glucoside, Benzyl Alcohol, Benzoic Acid, Sorbic Acid, Citric Acid, Parfum, Benzyl Salicylate, Hexyl Cinnamal, Linalool, Geraniol."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Miya-Cosmetics-Scalp-More-Moisture-odzywka-do-wlosow-nawilzajaca-z-niacynamidem-200-ml,2082940,13183","MIYA COSMETICS, Scalp & More Moisture, odżywka do włosów, nawilżająca, z niacynamidem, 200 ml",29.99,"Aqua*, Hydroxypropyl Starch Phosphate*, Glycerin*, Brassicamidopropyl Dimethylamine*, Coco-Caprylate*, Behentrimonium Chloride*, Cetearyl Alcohol*, Niacinamide, Gossypium Herbaceum Seed Oil*, Vitis Vinifera Seed Oil*, Sodium Hyaluronate*, Lactic Acid*, Parfum, Tocopherol*, Sodium Phytate*, 1,2-Hexanediol, Methylpropanediol, Caprylyl Glycol, Isopropyl Alcohol, Benzoic Acid, Hexamethylindanopyran, Tetramethyl Acetyloctahydronaphthalenes, Linalyl Acetate, Limonene. *składniki pochodzenia naturalnego"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/ArtiSHOQ-odzywka-do-wlosow-ochrona-i-odbudowa-200-ml,357309,13183","ARTISHOQ, odżywka do włosów, ochrona i odbudowa, 200 ml",28.99,"Aqua, Cetearyl Alcohol, Cetrimonium Chloride, Helianthus Annuus Seed Oil, Glycerin, Cetyl Alcohol, Polyquaternium-113, Caviar Extract, Polyquaternium-11, Cynara Scolymus Leaf Extract, Pearl Powder, Propanediol, Ethylhexylglycerin, Phenoxyethanol, Citric Acid, Triethanolamine, Parfum."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Arganicare-Collagen-odzywka-bez-splukiwania-do-wlosow-kreconych-z-kolagenem-400-ml,2094250,13183","ARGANICARE, Collagen , odżywka bez spłukiwania do włosów kręconych, z kolagenem, 400 ml",59.99,"Aqua(Water), Isopropyl Myristate, Glycerin, Cyclopentasiloxane, Dimethicone, Cetearyl Alcohol, Ceteareth-33, Argania Spinosa (Argan) Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Behentrimonium Methosulfate, Cetyl Alcohol, Niacinamide, Polyquaternium-11, Butyrospermum Parkii (Shea Butter), Hydrolyzed Collagen, Phenoxyethanol, Ethylhexylglycerin, Dipentaerythirtyl Pentaisononanqate, Parfum (Fragrance), Panthenol, Dmdm Hydantoin, Polyquaternium-10, Guar Hydroxypropyltrimonium Chloride, Tocopherol, Sodium Pca, Bht, Linalool, Benzyl Salicylate, Limonene, Alpha-Isomethyl Ionone, Citronellol, Coumarin."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Schwarzkopf-Professional-BlondMe-All-Blondes-lekka-odzywka-do-wlosow-w-sprayu-200-ml,2083626,13183","SCHWARZKOPF PROFESSIONAL BLONDME, All Blondes , lekka odżywka do włosów, w sprayu, 200 ml",75.99,"Aqua (Water, Eau), Alcohol denat., PEG-7 Glyceryl Cocoate, Glycerin, Lactic Acid, Butylene Glycol, Lanthanum Chloride, Hydrolyzed Silk, Sericin, Panthenol, Stearamidopropyl Dimethylamine, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Parfum (Fragrance), Sodium Benzoate, Linalool, Hexyl Cinnamal, Limonene, Citronellol, Alpha-Isomethyl Ionone, Geraniol, Benzyl Alcohol, Potassium Sorbate, Methylparaben, Propylparaben."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Alterna-Caviar-Anti-Aging-odzywka-do-wlosow-przeciw-puszeniu-1-l,2101208,13183","ALTERNA, Caviar Anti-Aging, odżywka do włosów, przeciw puszeniu, 1 l",489.99,"Aqua, Cetearyl Alcohol, PPG-3 Benzyl Ether Myristate, Caprylic/Capric Triglyceride, Cetyl Alcohol, Octyldodecyl Ricinoleate, Quaternium-91, Divinyldimethicone/Dimethicone Copolymer, Cetrimonium Chloride, Glycerin, Behentrimonium Chloride, Cetyl Esters, Isododecane, Parfum, Panthenol, Phenoxyethanol, Phospholipids, Dimethicone PEG-7 Isostearate, Hydroxypropyl Guar, Glycine Soja Oil, PEG-7 Amodimethicone, PEG-5m, Amodimethicone, Polysilicone-15, Camellia Oleifera Seed Oil, Disodium Edta, C11-15 Pareth-7, Sodium Polyaspartate, C12-13 Pareth-23, C12-13 Pareth-3, Crambe Abyssinica Seed Oil, Persea Gratissima Oil, Vitis Vinifera Seed Oil, Cyclodextrin, C12-16 Pareth-9, Trideceth-12, Citric Acid, Iodopropynyl Butylcarbamate, Anfhetlopsis Concinna Extract, Acetic Acid, Silica, Hydrated Silica, PEG-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Chlorphenesin, Propylene Glycol, Sodium Acetate, PEG-4 Dilaurate, PEG-4 Laurate, Sodium Dehydroacetate, BHT, Ascorbic Acid, Superoxide Dismutase, Polyethylene Glycol, Theobroma Cacao Extract, Caviar Extract, Saccharomyces/Magnesium Ferment, Sodium Hyaluronate, Potassium Sorbate, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Arganicare-Ricin-odzywka-stymulujaca-porost-wlosow-z-olejem-rycynowym-400-ml,2094238,13183","ARGANICARE, Ricin , odżywka stymulująca porost włosów z olejem rycynowym, 400 ml",49.99,"Aqua (water), Ricinus Communis (castor) Seed Oil, Cetearyl Alcohol, Behentrimonium Chloride, Dimethicone, Argania Spinosa (argan) Kernel Oil, Parfum (fragrance), Dipentaerythrityl Pentaisononanoate, Amodimethicone, Phenylpropanol, Isopropyl Alcohol, Guar Hydroxypropyltrimonium Chloride, Hydrolyzed Silk, Panthenol, Lactic Acid, Ethylhexylglycerin, Simmondsia Chinensis (jojoba) Seed Oil, Triticum Vulgare (wheat) Germ Oil, Caprylyl Glycol, Saccharum Officinarum (sugar Cane) Extract, Chlorphenesin, Tocopherol, Betaine, Hexylene Glycol, Citrus Limon (lemon) Fruit Extract, Cetrimonium Chloride, Trideceth-12, Pyrus Malus (apple) Fruit Extract, Camellia Sinensis Leaf Extract, Hexapeptide-11, Disodium Edta, Linalool, Benzyl Salicylate, Limonene, Coumarin, Alpha-isomethyl, Ionone, Geraniol."
